Region	RegionUID	OperatingUnit	OperatingUnitUID	CountryName	SNU1	SNU1Uid	PSNU	PSNUuid	SNUPrioritization	typeMilitary	MechanismUID	PrimePartner	FundingAgency	MechanismID	ImplementingMechanismName	dataElementUID	indicator	numeratorDenom	indicatorType	disaggregate	standardizedDisaggregate	categoryOptionComboUID	categoryOptionComboName	AgeAsEntered	AgeFine	AgeSemiFine	AgeCoarse	Sex	resultStatus	otherDisaggregate	coarseDisaggregate	modality	isMCAD	FY2017_TARGETS	FY2017Q1	FY2017Q2	FY2017Q3	FY2017Q4	FY2017APR	FY2018_TARGETS	FY2018Q1	FY2018Q2
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	da2Ijhf1V12	HTS_TST	N	DSD	VCT/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	Pjb5TRAmBGi	15+, Female, Negative	15+	Incompatible Age Entered		15+	Female	Negative		TRUE	VCT	Y							420		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	QIGxJFj0eZk	HTS_TST	N	DSD	MobileMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	mq33twqgDWZ	<15, Female, Positive	<15	Incompatible Age Entered		<15	Female	Positive		TRUE	MobileMod	Y							10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	QIGxJFj0eZk	HTS_TST	N	DSD	MobileMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	PrS9RqE1nmz	<15, Male, Positive	<15	Incompatible Age Entered		<15	Male	Positive		TRUE	MobileMod	Y							10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	QIGxJFj0eZk	HTS_TST	N	DSD	MobileMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	SpQbhb9EJjt	<15, Female, Negative	<15	Incompatible Age Entered		<15	Female	Negative		TRUE	MobileMod	Y							960		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	BorXO44ewqB	HTS_TST	N	DSD	Inpat/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	yRKlFwgl0rw	15+, Male, Negative	15+	Incompatible Age Entered		15+	Male	Negative		TRUE	Inpat	Y									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	nMGqJJFU6pq	HTS_TST	N	DSD	TBClinic/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	mq33twqgDWZ	<15, Female, Positive	<15	Incompatible Age Entered		<15	Female	Positive		TRUE	TBClinic	Y									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	zGbjDdzp3ns	HTS_TST	N	DSD	OtherPITC/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	Pjb5TRAmBGi	15+, Female, Negative	15+	Incompatible Age Entered		15+	Female	Negative		TRUE	OtherPITC	Y							30		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	XOlZTGnAW7X	HTS_TST	N	DSD	Index/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	LnYfq7wx1hN	15+, Female, Positive	15+	Incompatible Age Entered		15+	Female	Positive		TRUE	Index	Y							10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	QIGxJFj0eZk	HTS_TST	N	DSD	MobileMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	Pjb5TRAmBGi	15+, Female, Negative	15+	Incompatible Age Entered		15+	Female	Negative		TRUE	MobileMod	Y							2420		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	tUnnLpaLitw	HTS_TST	N	DSD	OtherMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	yRKlFwgl0rw	15+, Male, Negative	15+	Incompatible Age Entered		15+	Male	Negative		TRUE	OtherMod	Y									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	KOlozGiUBVQ	HTS_TST	N	DSD	Pediatric/Result/<5	Modality/Age/Sex/Result	ZZgjEm5kvv3	Negative	<15	Unknown	<05	<15	Unknown Sex	Negative			Pediatric	Y							40		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	zGbjDdzp3ns	HTS_TST	N	DSD	OtherPITC/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	E2NnF5pE5K1	15+, Male, Positive	15+	Incompatible Age Entered		15+	Male	Positive		TRUE	OtherPITC	Y									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	zGbjDdzp3ns	HTS_TST	N	DSD	OtherPITC/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	LnYfq7wx1hN	15+, Female, Positive	15+	Incompatible Age Entered		15+	Female	Positive		TRUE	OtherPITC	Y							10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	BorXO44ewqB	HTS_TST	N	DSD	Inpat/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	T4GeVmTlku0	<15, Male, Negative	<15	Incompatible Age Entered		<15	Male	Negative		TRUE	Inpat	Y									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	PWZnRdapkLM	HTS_TST	N	DSD	Positive	Positive	HllvX50cXC0	default						Positive				N							140		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	SV1AugKAo8V	HTS_TST	N	DSD	VCTMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	Pjb5TRAmBGi	15+, Female, Negative	15+	Incompatible Age Entered		15+	Female	Negative		TRUE	VCTMod	Y									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	zGbjDdzp3ns	HTS_TST	N	DSD	OtherPITC/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	SpQbhb9EJjt	<15, Female, Negative	<15	Incompatible Age Entered		<15	Female	Negative		TRUE	OtherPITC	Y							10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	BorXO44ewqB	HTS_TST	N	DSD	Inpat/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	E2NnF5pE5K1	15+, Male, Positive	15+	Incompatible Age Entered		15+	Male	Positive		TRUE	Inpat	Y									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	XOlZTGnAW7X	HTS_TST	N	DSD	Index/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	Pjb5TRAmBGi	15+, Female, Negative	15+	Incompatible Age Entered		15+	Female	Negative		TRUE	Index	Y							10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	da2Ijhf1V12	HTS_TST	N	DSD	VCT/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	yRKlFwgl0rw	15+, Male, Negative	15+	Incompatible Age Entered		15+	Male	Negative		TRUE	VCT	Y							340		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	nMGqJJFU6pq	HTS_TST	N	DSD	TBClinic/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	E2NnF5pE5K1	15+, Male, Positive	15+	Incompatible Age Entered		15+	Male	Positive		TRUE	TBClinic	Y									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	QIGxJFj0eZk	HTS_TST	N	DSD	MobileMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	E2NnF5pE5K1	15+, Male, Positive	15+	Incompatible Age Entered		15+	Male	Positive		TRUE	MobileMod	Y							30		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	BorXO44ewqB	HTS_TST	N	DSD	Inpat/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	Pjb5TRAmBGi	15+, Female, Negative	15+	Incompatible Age Entered		15+	Female	Negative		TRUE	Inpat	Y									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	zGbjDdzp3ns	HTS_TST	N	DSD	OtherPITC/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	mq33twqgDWZ	<15, Female, Positive	<15	Incompatible Age Entered		<15	Female	Positive		TRUE	OtherPITC	Y							10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	tUnnLpaLitw	HTS_TST	N	DSD	OtherMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	PrS9RqE1nmz	<15, Male, Positive	<15	Incompatible Age Entered		<15	Male	Positive		TRUE	OtherMod	Y									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	XOlZTGnAW7X	HTS_TST	N	DSD	Index/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	E2NnF5pE5K1	15+, Male, Positive	15+	Incompatible Age Entered		15+	Male	Positive		TRUE	Index	Y							10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	KOlozGiUBVQ	HTS_TST	N	DSD	Pediatric/Result/<5	Modality/Age/Sex/Result	XkqnsV4slkA	Positive	<15	Unknown	<05	<15	Unknown Sex	Positive			Pediatric	Y							10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	nMGqJJFU6pq	HTS_TST	N	DSD	TBClinic/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	PrS9RqE1nmz	<15, Male, Positive	<15	Incompatible Age Entered		<15	Male	Positive		TRUE	TBClinic	Y									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	SV1AugKAo8V	HTS_TST	N	DSD	VCTMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	yRKlFwgl0rw	15+, Male, Negative	15+	Incompatible Age Entered		15+	Male	Negative		TRUE	VCTMod	Y									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	tUnnLpaLitw	HTS_TST	N	DSD	OtherMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	SpQbhb9EJjt	<15, Female, Negative	<15	Incompatible Age Entered		<15	Female	Negative		TRUE	OtherMod	Y									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	tUnnLpaLitw	HTS_TST	N	DSD	OtherMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	T4GeVmTlku0	<15, Male, Negative	<15	Incompatible Age Entered		<15	Male	Negative		TRUE	OtherMod	Y									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	igOMc8xG0Ox	HTS_TST_NEG	N	DSD	MobileMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	SpQbhb9EJjt	<15, Female, Negative	<15	Incompatible Age Entered		<15	Female	Negative		TRUE	MobileMod	N							960		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	X62CAL4icye	HTS_TST_NEG	N	DSD	Index/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	yRKlFwgl0rw	15+, Male, Negative	15+	Incompatible Age Entered		15+	Male	Negative		TRUE	Index	N							10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	oJ4G5dxffS0	HTS_TST_NEG	N	DSD	VCT/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	Pjb5TRAmBGi	15+, Female, Negative	15+	Incompatible Age Entered		15+	Female	Negative		TRUE	VCT	N							420		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	orJ4cadLlqR	HTS_TST_NEG	N	DSD	Pediatric/Result/<5	Modality/Age/Sex/Result	ZZgjEm5kvv3	Negative	<15	Unknown	<05	<15	Unknown Sex	Negative			Pediatric	N							40		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	zaZ16DjMSVO	HTS_TST_NEG	N	DSD	Total Numerator	Total Numerator	HllvX50cXC0	default										N							8050		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	HQj5fsMcpKI	HTS_TST_NEG	N	DSD	OtherPITC/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	Pjb5TRAmBGi	15+, Female, Negative	15+	Incompatible Age Entered		15+	Female	Negative		TRUE	OtherPITC	N							30		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	arI4LxMfYDQ	HTS_TST_NEG	N	DSD	TBClinic/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	SpQbhb9EJjt	<15, Female, Negative	<15	Incompatible Age Entered		<15	Female	Negative		TRUE	TBClinic	N									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	arI4LxMfYDQ	HTS_TST_NEG	N	DSD	TBClinic/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	T4GeVmTlku0	<15, Male, Negative	<15	Incompatible Age Entered		<15	Male	Negative		TRUE	TBClinic	N									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	HQj5fsMcpKI	HTS_TST_NEG	N	DSD	OtherPITC/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	T4GeVmTlku0	<15, Male, Negative	<15	Incompatible Age Entered		<15	Male	Negative		TRUE	OtherPITC	N							10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	XAewPHmpis8	HTS_TST_NEG	N	DSD	PMTCT ANC/Age Aggregated/Result	Modality/Age Aggregated/Sex/Result	gtznOAR9l3S	Unknown Age, Negative	Unknown	Unknown		Unknown Age		Negative		TRUE	PMTCT ANC	N							1070		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	arI4LxMfYDQ	HTS_TST_NEG	N	DSD	TBClinic/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	yRKlFwgl0rw	15+, Male, Negative	15+	Incompatible Age Entered		15+	Male	Negative		TRUE	TBClinic	N									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	igOMc8xG0Ox	HTS_TST_NEG	N	DSD	MobileMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	yRKlFwgl0rw	15+, Male, Negative	15+	Incompatible Age Entered		15+	Male	Negative		TRUE	MobileMod	N							1980		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	zXGZtHC7XvH	HTS_TST_NEG	N	DSD	Inpat/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	yRKlFwgl0rw	15+, Male, Negative	15+	Incompatible Age Entered		15+	Male	Negative		TRUE	Inpat	N									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	zXGZtHC7XvH	HTS_TST_NEG	N	DSD	Inpat/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	T4GeVmTlku0	<15, Male, Negative	<15	Incompatible Age Entered		<15	Male	Negative		TRUE	Inpat	N									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	D8Wc4h5yOLa	HTS_TST_NEG	N	DSD	OtherMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	Pjb5TRAmBGi	15+, Female, Negative	15+	Incompatible Age Entered		15+	Female	Negative		TRUE	OtherMod	N									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	D8Wc4h5yOLa	HTS_TST_NEG	N	DSD	OtherMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	SpQbhb9EJjt	<15, Female, Negative	<15	Incompatible Age Entered		<15	Female	Negative		TRUE	OtherMod	N									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	stsDP7UFGLH	HTS_TST_NEG	N	DSD	VCTMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	yRKlFwgl0rw	15+, Male, Negative	15+	Incompatible Age Entered		15+	Male	Negative		TRUE	VCTMod	N									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	HQj5fsMcpKI	HTS_TST_NEG	N	DSD	OtherPITC/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	SpQbhb9EJjt	<15, Female, Negative	<15	Incompatible Age Entered		<15	Female	Negative		TRUE	OtherPITC	N							10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	HQj5fsMcpKI	HTS_TST_NEG	N	DSD	OtherPITC/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	yRKlFwgl0rw	15+, Male, Negative	15+	Incompatible Age Entered		15+	Male	Negative		TRUE	OtherPITC	N							20		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	D8Wc4h5yOLa	HTS_TST_NEG	N	DSD	OtherMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	yRKlFwgl0rw	15+, Male, Negative	15+	Incompatible Age Entered		15+	Male	Negative		TRUE	OtherMod	N									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	igOMc8xG0Ox	HTS_TST_NEG	N	DSD	MobileMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	Pjb5TRAmBGi	15+, Female, Negative	15+	Incompatible Age Entered		15+	Female	Negative		TRUE	MobileMod	N							2420		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	oJ4G5dxffS0	HTS_TST_NEG	N	DSD	VCT/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	yRKlFwgl0rw	15+, Male, Negative	15+	Incompatible Age Entered		15+	Male	Negative		TRUE	VCT	N							340		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	zXGZtHC7XvH	HTS_TST_NEG	N	DSD	Inpat/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	Pjb5TRAmBGi	15+, Female, Negative	15+	Incompatible Age Entered		15+	Female	Negative		TRUE	Inpat	N									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	zXGZtHC7XvH	HTS_TST_NEG	N	DSD	Inpat/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	SpQbhb9EJjt	<15, Female, Negative	<15	Incompatible Age Entered		<15	Female	Negative		TRUE	Inpat	N									
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Iron Islands	Lh9gQtwkFU3	The Iron Islands	Lh9gQtwkFU3	2 - Scale-Up: Aggressive		""	Turncloak	USAID	80004	Turncloak	D8Wc4h5yOLa	HTS_TST_NEG	N	DSD	OtherMod/Age Aggregated/Sex/Result	Modality/Age Aggregated/Sex/Result	T4GeVmTlku0	<15, Male, Negative	<15	Incompatible Age Entered		<15	Male	Negative		TRUE	OtherMod	N									
